COUNTY_NAM,Longitude,Latitude
Sinkhole,-90.2375,38.922
Sinkhole,-90.2383,38.9221
Sinkhole,-90.2398,38.9226
Sinkhole,-90.2341,38.9204
Sinkhole,-90.2359,38.9251
Sinkhole,-90.2338,38.9259
Sinkhole,-90.2337,38.9252
Sinkhole,-90.2331,38.9248
Sinkhole,-90.2221,38.9194
Sinkhole,-90.2238,38.9191
Sinkhole,-90.2229,38.9188
Sinkhole,-90.2237,38.9182
Sinkhole,-90.2218,38.9185
Sinkhole,-90.2227,38.9171
Sinkhole,-90.2234,38.9172
Sinkhole,-90.2236,38.9168
Sinkhole,-90.2243,38.9167
Sinkhole,-90.2222,38.9163
Sinkhole,-90.2215,38.9164
Sinkhole,-90.2212,38.9162
Sinkhole,-90.2203,38.9162
Sinkhole,-90.2209,38.9155
Sinkhole,-90.2205,38.9178
Sinkhole,-90.2251,38.92
Sinkhole,-90.225,38.9198
Sinkhole,-90.2245,38.9202
Sinkhole,-90.2254,38.9202
Sinkhole,-90.226,38.9205
Sinkhole,-90.2269,38.9201
Sinkhole,-90.2273,38.9194
Sinkhole,-90.2267,38.9193
Sinkhole,-90.2136,38.9105
Sinkhole,-90.2132,38.9097
Sinkhole,-90.2121,38.9102
Sinkhole,-90.2116,38.9108
Sinkhole,-90.2115,38.9107
Sinkhole,-90.211,38.911
Sinkhole,-90.2107,38.9103
Sinkhole,-90.2113,38.91
Sinkhole,-90.211,38.9098
Sinkhole,-90.2106,38.9099
Sinkhole,-90.2102,38.9102
Sinkhole,-90.2104,38.9106
Sinkhole,-90.212,38.9094
Sinkhole,-90.2124,38.9091
Sinkhole,-90.2127,38.9089
Sinkhole,-90.2119,38.909
Sinkhole,-90.2131,38.9085
Sinkhole,-90.2122,38.9082
Sinkhole,-90.21,38.9085
Sinkhole,-90.2126,38.9109
Sinkhole,-90.2092,38.9057
Sinkhole,-90.2076,38.9049
Sinkhole,-90.206,38.904
Sinkhole,-90.2068,38.9033
Sinkhole,-90.205,38.9032
Sinkhole,-90.2059,38.903
Sinkhole,-90.2056,38.9028
Sinkhole,-90.2047,38.9046
Sinkhole,-90.2029,38.9048
Sinkhole,-90.2053,38.9055
Sinkhole,-90.2084,38.9075
Sinkhole,-90.1988,38.901
Sinkhole,-90.1978,38.9016
Sinkhole,-90.1964,38.9022
Sinkhole,-90.1941,38.9023
Sinkhole,-90.1924,38.8997
Sinkhole,-90.1945,38.9
Sinkhole,-90.1906,38.8984
Sinkhole,-90.195,38.896
Sinkhole,-90.1914,38.8969
Sinkhole,-90.1908,38.8972
Sinkhole,-90.1902,38.8974
Sinkhole,-90.1902,38.8969
Sinkhole,-90.1927,38.8941
Sinkhole,-90.1939,38.8955
Sinkhole,-90.1917,38.8955
Sinkhole,-90.1938,38.8945
Sinkhole,-90.1937,38.894
Sinkhole,-90.1912,38.8928
Sinkhole,-90.1898,38.9036
Sinkhole,-90.1848,38.9058
Sinkhole,-90.1845,38.9049
Sinkhole,-90.1878,38.9077
Sinkhole,-90.1823,38.899
Sinkhole,-90.1815,38.8973
Sinkhole,-90.1725,38.8947
Sinkhole,-90.1736,38.8952
Sinkhole,-90.1791,38.897
Sinkhole,-90.1662,38.891
Sinkhole,-90.165,38.8904
Sinkhole,-90.1676,38.8946
Sinkhole,-90.1669,38.8955
Sinkhole,-90.1655,38.8956
Sinkhole,-90.1694,38.8955
Sinkhole,-90.1662,38.894
Sinkhole,-90.1669,38.901
Sinkhole,-90.1699,38.9002
Sinkhole,-90.1582,38.8987
Sinkhole,-90.2087,38.9122
Sinkhole,-90.2078,38.912
Sinkhole,-90.2046,38.9145
Sinkhole,-90.205,38.9122
Sinkhole,-90.2053,38.9189
Sinkhole,-90.2396,38.935
Sinkhole,-90.2329,38.9315
Sinkhole,-90.2332,38.9321
Sinkhole,-90.2278,38.9257
Sinkhole,-90.2235,38.9204
Sinkhole,-90.1847,38.9085
Sinkhole,-90.2361,38.9324
Sinkhole,-90.2414,38.9327
Sinkhole,-90.2418,38.9325
Sinkhole,-90.248,38.9296
Sinkhole,-90.2479,38.9304
Sinkhole,-90.2472,38.9307
Sinkhole,-90.248,38.9308
Sinkhole,-90.2473,38.9315
Sinkhole,-90.2476,38.9315
Sinkhole,-90.2477,38.9314
Sinkhole,-90.252,38.9327
Sinkhole,-90.253,38.9326
Sinkhole,-90.2523,38.9319
Sinkhole,-90.2507,38.9309
Sinkhole,-90.2495,38.9319
Sinkhole,-90.249,38.9332
Sinkhole,-90.2504,38.9359
Sinkhole,-90.2491,38.9368
Sinkhole,-90.251,38.9378
Sinkhole,-90.2528,38.9367
Sinkhole,-90.2572,38.9441
Sinkhole,-90.2611,38.9455
Sinkhole,-90.2569,38.9451
Sinkhole,-90.2573,38.9451
Sinkhole,-90.2572,38.9452
Sinkhole,-90.2568,38.9441
Sinkhole,-90.2709,39.0045
Sinkhole,-90.2379,38.9871
Sinkhole,-90.2377,38.9861
Sinkhole,-90.2382,38.9861
Sinkhole,-90.2387,38.9516
Sinkhole,-90.2388,38.9518
Sinkhole,-88.8334,37.3134
Sinkhole,-88.8344,37.3139
Sinkhole,-88.8328,37.3122
Sinkhole,-88.8323,37.3108
Sinkhole,-88.826,37.311
Sinkhole,-88.825,37.3104
Sinkhole,-88.7597,37.3403
Sinkhole,-88.7593,37.3404
Sinkhole,-88.7589,37.3404
Sinkhole,-88.7583,37.3404
Sinkhole,-88.7544,37.3403
Sinkhole,-88.7541,37.3401
Sinkhole,-88.754,37.34
Sinkhole,-88.7541,37.3397
Sinkhole,-88.7538,37.3391
Sinkhole,-88.7538,37.3388
Sinkhole,-88.7537,37.3386
Sinkhole,-88.7535,37.3385
Sinkhole,-88.7531,37.3382
Sinkhole,-88.7527,37.3379
Sinkhole,-88.7594,37.3392
Sinkhole,-88.5561,37.2159
Sinkhole,-88.5562,37.2158
Sinkhole,-88.5563,37.2157
Sinkhole,-88.5565,37.2156
Sinkhole,-88.5566,37.2154
Sinkhole,-88.5563,37.2152
Sinkhole,-88.556,37.2153
Sinkhole,-88.5561,37.2155
Sinkhole,-88.5559,37.2156
Sinkhole,-88.5569,37.215
Sinkhole,-88.5568,37.2151
Sinkhole,-88.5567,37.2152
Sinkhole,-88.5567,37.214
Sinkhole,-88.5567,37.2138
Sinkhole,-88.5565,37.2139
Sinkhole,-89.1842,37.3334
Sinkhole,-89.183,37.3335
Sinkhole,-89.1835,37.333
Sinkhole,-89.1843,37.3324
Sinkhole,-89.1847,37.3314
Sinkhole,-89.1839,37.3316
Sinkhole,-89.183,37.3318
Sinkhole,-89.1821,37.3317
Sinkhole,-89.181,37.3314
Sinkhole,-89.1801,37.3311
Sinkhole,-89.1797,37.3322
Sinkhole,-89.1793,37.3317
Sinkhole,-89.1784,37.333
Sinkhole,-89.1818,37.3285
Sinkhole,-89.1803,37.3288
Sinkhole,-89.1809,37.3283
Sinkhole,-89.1803,37.3282
Sinkhole,-89.181,37.3269
Sinkhole,-89.1831,37.3271
Sinkhole,-89.1777,37.3288
Sinkhole,-89.1775,37.3283
Sinkhole,-89.1777,37.328
Sinkhole,-89.178,37.3283
Sinkhole,-89.1782,37.3281
Sinkhole,-89.1784,37.3282
Sinkhole,-89.1782,37.3285
Sinkhole,-89.177,37.3281
Sinkhole,-89.1773,37.3283
Sinkhole,-89.177,37.3285
Sinkhole,-89.1768,37.3283
Sinkhole,-89.1821,37.3268
Sinkhole,-89.1837,37.328
Sinkhole,-89.1868,37.326
Sinkhole,-89.1842,37.325
Sinkhole,-89.181,37.326
Sinkhole,-89.1772,37.3272
Sinkhole,-89.1767,37.3273
Sinkhole,-89.1762,37.3271
Sinkhole,-89.1759,37.3268
Sinkhole,-89.1752,37.3269
Sinkhole,-89.1743,37.3273
Sinkhole,-89.1742,37.3278
Sinkhole,-89.1803,37.3265
Sinkhole,-89.1789,37.3255
Sinkhole,-89.1772,37.3247
Sinkhole,-89.1785,37.3223
Sinkhole,-89.1764,37.3244
Sinkhole,-89.1768,37.3236
Sinkhole,-89.1776,37.3241
Sinkhole,-89.1829,37.3276
Sinkhole,-89.1809,37.3303
Sinkhole,-89.1824,37.3298
Sinkhole,-89.1861,37.3266
Sinkhole,-89.1871,37.3267
Sinkhole,-89.1863,37.3276
Sinkhole,-89.1891,37.3233
Sinkhole,-89.187,37.3233
Sinkhole,-89.185,37.3224
Sinkhole,-89.1857,37.3242
Sinkhole,-89.1861,37.3215
Sinkhole,-89.186,37.322
Sinkhole,-89.1893,37.3254
Sinkhole,-89.1919,37.3224
Sinkhole,-89.1874,37.3203
Sinkhole,-89.1857,37.319
Sinkhole,-89.186,37.3179
Sinkhole,-89.1813,37.3181
Sinkhole,-89.1718,37.3214
Sinkhole,-89.1713,37.3225
Sinkhole,-89.1759,37.3215
Sinkhole,-89.1724,37.3341
Sinkhole,-89.2008,37.3379
Sinkhole,-89.201,37.3372
Sinkhole,-89.2,37.3356
Sinkhole,-89.1535,37.3322
Sinkhole,-89.1511,37.3301
Sinkhole,-89.1522,37.3301
Sinkhole,-89.1521,37.3274
Sinkhole,-89.1519,37.3291
Sinkhole,-89.1526,37.3253
Sinkhole,-89.1538,37.3245
Sinkhole,-89.1517,37.3262
Sinkhole,-89.1534,37.3264
Sinkhole,-89.145,37.3287
Sinkhole,-89.1438,37.3287
Sinkhole,-89.1444,37.3278
Sinkhole,-89.1442,37.3259
Sinkhole,-89.144,37.3268
Sinkhole,-89.1422,37.3269
Sinkhole,-89.1423,37.3261
Sinkhole,-89.1429,37.3265
Sinkhole,-89.1402,37.3267
Sinkhole,-89.1413,37.3241
Sinkhole,-89.1423,37.3248
Sinkhole,-89.1449,37.3247
Sinkhole,-89.1475,37.3261
Sinkhole,-89.0412,37.3346
Sinkhole,-89.0406,37.3343
Sinkhole,-89.0395,37.335
Sinkhole,-89.0406,37.3338
Sinkhole,-89.0408,37.3336
Sinkhole,-89.0406,37.3341
Sinkhole,-89.0414,37.3337
Sinkhole,-89.0413,37.3334
Sinkhole,-89.0417,37.3331
Sinkhole,-89.0416,37.3328
Sinkhole,-89.0412,37.3328
Sinkhole,-89.0421,37.3328
Sinkhole,-89.0418,37.332
Sinkhole,-89.0416,37.3322
Sinkhole,-89.0413,37.3325
Sinkhole,-89.0409,37.3326
Sinkhole,-89.0406,37.3329
Sinkhole,-89.0406,37.3332
Sinkhole,-89.0405,37.3334
Sinkhole,-89.0403,37.3333
Sinkhole,-89.0402,37.3328
Sinkhole,-89.0412,37.332
Sinkhole,-89.0409,37.3321
Sinkhole,-89.0415,37.3319
Sinkhole,-89.0429,37.3321
Sinkhole,-89.0432,37.332
Sinkhole,-89.0437,37.3321
Sinkhole,-89.0437,37.3328
Sinkhole,-89.0443,37.3329
Sinkhole,-89.0447,37.3328
Sinkhole,-89.0451,37.3326
Sinkhole,-89.0396,37.3355
Sinkhole,-89.0423,37.3318
Sinkhole,-89.0421,37.3314
Sinkhole,-89.0421,37.3315
Sinkhole,-89.042,37.3316
Sinkhole,-89.0418,37.3314
Sinkhole,-89.0414,37.3314
Sinkhole,-89.0415,37.3313
Sinkhole,-89.0416,37.3313
Sinkhole,-89.0416,37.3309
Sinkhole,-89.0418,37.3312
Sinkhole,-89.0406,37.3301
Sinkhole,-89.0394,37.3309
Sinkhole,-89.0404,37.3293
Sinkhole,-89.0404,37.3297
Sinkhole,-89.0402,37.3296
Sinkhole,-89.04,37.3295
Sinkhole,-89.0394,37.3296
Sinkhole,-89.0388,37.3295
Sinkhole,-89.0374,37.3287
Sinkhole,-89.0372,37.3287
Sinkhole,-89.0373,37.329
Sinkhole,-89.0369,37.3291
Sinkhole,-89.0367,37.3294
Sinkhole,-89.0401,37.3283
Sinkhole,-89.0398,37.3293
Sinkhole,-89.0395,37.3291
Sinkhole,-89.0391,37.3292
Sinkhole,-89.0395,37.3293
Sinkhole,-89.0394,37.3294
Sinkhole,-89.0361,37.3296
Sinkhole,-89.0366,37.3374
Sinkhole,-89.0361,37.3379
Sinkhole,-89.0363,37.3378
Sinkhole,-89.0401,37.3335
Sinkhole,-89.0401,37.3341
Sinkhole,-89.0398,37.3342
Sinkhole,-89.186,37.3169
Sinkhole,-89.183,37.3166
Sinkhole,-89.1879,37.3168
Sinkhole,-91.4288,40.3016
Sinkhole,-90.1703,42.1467
Sinkhole,-90.1677,42.148
Sinkhole,-90.1676,42.1485
Sinkhole,-90.1666,42.1489
Sinkhole,-90.168,42.1483
Sinkhole,-90.1748,42.1524
Sinkhole,-90.1746,42.1532
Sinkhole,-90.1776,42.1586
Sinkhole,-90.1777,42.1588
Sinkhole,-90.1754,42.1597
Sinkhole,-90.1734,42.1592
Sinkhole,-90.1732,42.1592
Sinkhole,-90.173,42.1596
Sinkhole,-90.1822,42.1632
Sinkhole,-90.1824,42.1636
Sinkhole,-90.1824,42.1642
Sinkhole,-90.1824,42.1644
Sinkhole,-90.1826,42.1646
Sinkhole,-90.1836,42.1653
Sinkhole,-90.1803,42.1664
Sinkhole,-90.1801,42.1661
Sinkhole,-90.1798,42.1659
Sinkhole,-90.176,42.166
Sinkhole,-90.1739,42.1662
Sinkhole,-90.1746,42.1663
Sinkhole,-90.1747,42.1667
Sinkhole,-90.175,42.1672
Sinkhole,-90.1756,42.1673
Sinkhole,-90.1745,42.1675
Sinkhole,-90.1752,42.1678
Sinkhole,-90.1744,42.1671
Sinkhole,-90.1795,42.168
Sinkhole,-90.1795,42.168
Sinkhole,-90.1798,42.1684
Sinkhole,-90.1837,42.1749
Sinkhole,-90.1836,42.1749
Sinkhole,-90.1841,42.1741
Sinkhole,-90.1856,42.1771
Sinkhole,-90.1854,42.1767
Sinkhole,-90.186,42.1746
Sinkhole,-90.1861,42.1747
Sinkhole,-90.1861,42.1749
Sinkhole,-90.1861,42.1752
Sinkhole,-90.186,42.176
Sinkhole,-90.1859,42.1761
Sinkhole,-90.1859,42.1761
Sinkhole,-90.1858,42.1762
Sinkhole,-90.1858,42.1763
Sinkhole,-90.1858,42.1765
Sinkhole,-90.1786,42.175
Sinkhole,-90.1797,42.1744
Sinkhole,-90.1787,42.1744
Sinkhole,-90.1785,42.1743
Sinkhole,-90.1784,42.1743
Sinkhole,-90.1841,42.1808
Sinkhole,-90.1853,42.1812
Sinkhole,-90.1829,42.1812
Sinkhole,-90.1829,42.1819
Sinkhole,-90.1825,42.1817
Sinkhole,-90.1813,42.1828
Sinkhole,-90.1827,42.1822
Sinkhole,-90.18,42.1806
Sinkhole,-90.1787,42.1786
Sinkhole,-90.1766,42.1786
Sinkhole,-90.1767,42.1783
Sinkhole,-90.1803,42.1741
Sinkhole,-90.1801,42.1741
Sinkhole,-90.1805,42.1741
Sinkhole,-90.1853,42.1703
Sinkhole,-90.1842,42.1701
Sinkhole,-90.1853,42.1686
Sinkhole,-90.1854,42.1683
Sinkhole,-90.1721,42.1705
Sinkhole,-90.1713,42.1702
Sinkhole,-90.1724,42.1704
Sinkhole,-90.1725,42.1704
Sinkhole,-90.1641,42.141
Sinkhole,-90.1625,42.1388
Sinkhole,-90.1618,42.141
Sinkhole,-90.1637,42.1415
Sinkhole,-90.1635,42.1415
Sinkhole,-90.1562,42.1369
Sinkhole,-90.1564,42.1361
Sinkhole,-90.1586,42.1366
Sinkhole,-90.1584,42.1389
Sinkhole,-90.1559,42.1396
Sinkhole,-90.1543,42.1392
Sinkhole,-90.1554,42.1394
Sinkhole,-90.1553,42.1395
Sinkhole,-90.1565,42.1092
Sinkhole,-90.158,42.1099
Sinkhole,-90.1572,42.1145
Sinkhole,-90.1566,42.1154
Sinkhole,-90.156,42.1148
Sinkhole,-90.1551,42.1148
Sinkhole,-90.1557,42.1459
Sinkhole,-90.1557,42.1457
Sinkhole,-90.1555,42.1458
Sinkhole,-90.1538,42.1468
Sinkhole,-90.1544,42.1469
Sinkhole,-90.1599,42.1464
Sinkhole,-90.1635,42.1569
Sinkhole,-90.1697,42.1615
Sinkhole,-90.1698,42.1627
Sinkhole,-90.1718,42.1616
Sinkhole,-90.172,42.1617
Sinkhole,-90.1723,42.1615
Sinkhole,-90.1659,42.1645
Sinkhole,-90.1658,42.1645
Sinkhole,-90.1652,42.1645
Sinkhole,-90.1652,42.1648
Sinkhole,-90.1649,42.1648
Sinkhole,-90.1641,42.1651
Sinkhole,-90.1636,42.1653
Sinkhole,-90.1635,42.1648
Sinkhole,-90.1639,42.1648
Sinkhole,-90.1642,42.165
Sinkhole,-90.1613,42.1715
Sinkhole,-90.1668,42.1734
Sinkhole,-90.1635,42.1789
Sinkhole,-90.1803,42.1861
Sinkhole,-90.1789,42.1862
Sinkhole,-90.179,42.1865
Sinkhole,-90.1789,42.1866
Sinkhole,-90.1785,42.1872
Sinkhole,-90.1789,42.1872
Sinkhole,-90.171,42.1872
Sinkhole,-90.1716,42.1878
Sinkhole,-90.1764,42.1882
Sinkhole,-90.1762,42.1883
Sinkhole,-90.182,42.1903
Sinkhole,-90.1817,42.1906
Sinkhole,-90.1807,42.1911
Sinkhole,-90.1787,42.192
Sinkhole,-90.1772,42.1923
Sinkhole,-90.1755,42.193
Sinkhole,-90.1781,42.1924
Sinkhole,-90.1781,42.1922
Sinkhole,-90.1783,42.1924
Sinkhole,-90.1767,42.1928
Sinkhole,-90.1853,42.1963
Sinkhole,-90.1894,42.1947
Sinkhole,-90.1894,42.1949
Sinkhole,-90.189,42.1947
Sinkhole,-90.1858,42.196
Sinkhole,-90.1857,42.1957
Sinkhole,-90.1888,42.1959
Sinkhole,-90.1775,42.196
Sinkhole,-90.1774,42.1962
Sinkhole,-90.1739,42.1943
Sinkhole,-90.1738,42.1945
Sinkhole,-90.1751,42.1933
Sinkhole,-90.1747,42.1935
Sinkhole,-90.1052,42.1896
Sinkhole,-90.1306,42.1881
Sinkhole,-90.138,42.1917
Sinkhole,-90.1375,42.1922
Sinkhole,-90.1321,42.156
Sinkhole,-90.132,42.1562
Sinkhole,-90.132,42.1567
Sinkhole,-90.1354,42.1596
Sinkhole,-90.1346,42.1594
Sinkhole,-90.1287,42.1591
Sinkhole,-90.1291,42.1599
Sinkhole,-90.1292,42.16
Sinkhole,-90.1297,42.1602
Sinkhole,-90.1299,42.1606
Sinkhole,-90.1287,42.1601
Sinkhole,-90.1282,42.1638
Sinkhole,-90.1278,42.1638
Sinkhole,-90.1205,42.1587
Sinkhole,-90.1203,42.1591
Sinkhole,-90.1202,42.1592
Sinkhole,-90.1201,42.1594
Sinkhole,-90.1209,42.1588
Sinkhole,-90.1208,42.1588
Sinkhole,-90.1206,42.159
Sinkhole,-90.1162,42.162
Sinkhole,-90.1164,42.162
Sinkhole,-90.1165,42.1623
Sinkhole,-90.117,42.1625
Sinkhole,-90.1273,42.1624
Sinkhole,-90.1241,42.1681
Sinkhole,-90.1271,42.1729
Sinkhole,-90.1271,42.1724
Sinkhole,-90.1434,42.1868
Sinkhole,-90.1389,42.1866
Sinkhole,-90.1393,42.1866
Sinkhole,-90.1414,42.1834
Sinkhole,-90.1422,42.1837
Sinkhole,-90.1425,42.1837
Sinkhole,-90.1373,42.1806
Sinkhole,-90.1711,42.1715
Sinkhole,-90.1182,42.1856
Sinkhole,-90.1242,42.1936
Sinkhole,-90.1241,42.1939
Sinkhole,-90.1241,42.1942
Sinkhole,-90.1248,42.1954
Sinkhole,-90.1278,42.1962
Sinkhole,-90.1252,42.1966
Sinkhole,-90.1248,42.1934
Sinkhole,-90.1251,42.1917
Sinkhole,-90.1303,42.1659
Sinkhole,-90.1299,42.1659
Sinkhole,-90.11,42.1528
Sinkhole,-90.116,42.1476
Sinkhole,-90.1118,42.1479
Sinkhole,-90.1111,42.1481
Sinkhole,-90.1123,42.1478
Sinkhole,-90.1183,42.1504
Sinkhole,-90.1185,42.1502
Sinkhole,-90.1186,42.1497
Sinkhole,-90.12,42.1526
Sinkhole,-90.1214,42.1553
Sinkhole,-90.1214,42.1556
Sinkhole,-90.1173,42.1536
Sinkhole,-90.1173,42.1535
Sinkhole,-90.1277,42.1511
Sinkhole,-90.1277,42.1512
Sinkhole,-90.1277,42.1513
Sinkhole,-90.1277,42.1514
Sinkhole,-90.1329,42.1556
Sinkhole,-90.1277,42.1687
Sinkhole,-90.1063,42.1378
Sinkhole,-90.1057,42.1388
Sinkhole,-90.1055,42.1388
Sinkhole,-90.1053,42.1388
Sinkhole,-90.1053,42.1384
Sinkhole,-90.1049,42.1384
Sinkhole,-90.1048,42.1384
Sinkhole,-90.1034,42.1375
Sinkhole,-90.1029,42.1374
Sinkhole,-90.101,42.1356
Sinkhole,-90.1001,42.1352
Sinkhole,-90.1124,42.1423
Sinkhole,-90.1119,42.1422
Sinkhole,-90.1092,42.1412
Sinkhole,-90.1116,42.1428
Sinkhole,-90.0822,42.1364
Sinkhole,-90.0829,42.1355
Sinkhole,-90.0844,42.1334
Sinkhole,-90.076,42.1395
Sinkhole,-90.0761,42.1391
Sinkhole,-90.0764,42.1381
Sinkhole,-90.0749,42.1359
Sinkhole,-90.0757,42.136
Sinkhole,-90.0731,42.1327
Sinkhole,-90.0704,42.1319
Sinkhole,-90.07,42.1318
Sinkhole,-90.0705,42.1316
Sinkhole,-90.0687,42.1311
Sinkhole,-90.0679,42.1314
Sinkhole,-90.0587,42.144
Sinkhole,-90.0587,42.1423
Sinkhole,-90.0582,42.1429
Sinkhole,-90.0562,42.1419
Sinkhole,-90.0563,42.142
Sinkhole,-90.0543,42.1412
Sinkhole,-90.0586,42.1413
Sinkhole,-90.0591,42.1413
Sinkhole,-90.0639,42.1456
Sinkhole,-90.0639,42.1452
Sinkhole,-90.0643,42.1458
Sinkhole,-90.0642,42.1455
Sinkhole,-90.0642,42.1452
Sinkhole,-90.0642,42.1454
Sinkhole,-90.1049,42.1762
Sinkhole,-90.106,42.1754
Sinkhole,-90.1056,42.1748
Sinkhole,-90.1063,42.1748
Sinkhole,-90.107,42.1745
Sinkhole,-90.1029,42.1759
Sinkhole,-90.1033,42.1759
Sinkhole,-90.1037,42.1759
Sinkhole,-90.104,42.176
Sinkhole,-90.1144,42.1655
Sinkhole,-90.1056,42.1454
Sinkhole,-90.0958,42.149
Sinkhole,-90.0969,42.1491
Sinkhole,-90.0976,42.1487
Sinkhole,-90.0928,42.1527
Sinkhole,-90.093,42.153
Sinkhole,-90.0906,42.1534
Sinkhole,-90.0987,42.1457
Sinkhole,-90.1001,42.1453
Sinkhole,-90.0965,42.1431
Sinkhole,-90.0961,42.1419
Sinkhole,-90.096,42.1415
Sinkhole,-90.0963,42.1427
Sinkhole,-90.0788,42.1367
Sinkhole,-90.0901,42.1264
Sinkhole,-90.091,42.1241
Sinkhole,-90.0908,42.1241
Sinkhole,-90.092,42.124
Sinkhole,-90.0922,42.1241
Sinkhole,-90.0854,42.1253
Sinkhole,-90.071,42.1225
Sinkhole,-90.0649,42.1229
Sinkhole,-90.0625,42.1218
Sinkhole,-90.0649,42.1267
Sinkhole,-90.0647,42.1267
Sinkhole,-90.0643,42.1268
Sinkhole,-90.0645,42.1266
Sinkhole,-90.0645,42.1266
Sinkhole,-90.1,42.1157
Sinkhole,-90.0731,42.1518
Sinkhole,-90.0759,42.1528
Sinkhole,-90.0525,42.1543
Sinkhole,-90.0525,42.1547
Sinkhole,-90.0525,42.155
Sinkhole,-90.0518,42.155
Sinkhole,-90.0484,42.157
Sinkhole,-90.0479,42.1569
Sinkhole,-90.0484,42.1573
Sinkhole,-90.0486,42.1569
Sinkhole,-90.0498,42.1576
Sinkhole,-90.0514,42.1586
Sinkhole,-90.0508,42.1566
Sinkhole,-90.0498,42.1592
Sinkhole,-90.0533,42.1503
Sinkhole,-90.0534,42.1508
Sinkhole,-90.0586,42.1593
Sinkhole,-90.0589,42.1597
Sinkhole,-90.059,42.1599
Sinkhole,-90.0524,42.1619
Sinkhole,-90.0606,42.1701
Sinkhole,-90.077,42.1416
Sinkhole,-90.077,42.1427
Sinkhole,-90.0779,42.1433
Sinkhole,-90.0764,42.143
Sinkhole,-90.0762,42.1425
Sinkhole,-90.0765,42.1428
Sinkhole,-90.0778,42.1462
Sinkhole,-90.0775,42.1462
Sinkhole,-90.0755,42.1489
Sinkhole,-90.0868,42.15
Sinkhole,-90.091,42.1528
Sinkhole,-90.1581,42.1293
Sinkhole,-90.1578,42.1293
Sinkhole,-90.1586,42.131
Sinkhole,-90.1589,42.131
Sinkhole,-90.1571,42.1316
Sinkhole,-90.1544,42.1126
Sinkhole,-90.1563,42.1095
Sinkhole,-90.0449,42.1489
Sinkhole,-90.0445,42.149
Sinkhole,-90.0443,42.149
Sinkhole,-90.0444,42.1499
Sinkhole,-90.0374,42.1516
Sinkhole,-90.0372,42.1516
Sinkhole,-90.036,42.1519
Sinkhole,-90.0358,42.152
Sinkhole,-90.0323,42.153
Sinkhole,-90.0202,42.1618
Sinkhole,-90.0384,42.1797
Sinkhole,-90.0378,42.1817
Sinkhole,-90.0377,42.1829
Sinkhole,-90.0368,42.1683
Sinkhole,-90.0369,42.1686
Sinkhole,-90.0365,42.168
Sinkhole,-90.0436,42.1464
Sinkhole,-90.0432,42.1463
Sinkhole,-90.043,42.1464
Sinkhole,-90.0427,42.1463
Sinkhole,-90.043,42.1462
Sinkhole,-90.1092,42.1886
Sinkhole,-90.1105,42.1886
Sinkhole,-90.1092,42.1889
Sinkhole,-90.1086,42.1879
Sinkhole,-90.1072,42.1889
Sinkhole,-90.1221,42.1818
Sinkhole,-90.1621,42.1357
Sinkhole,-90.1622,42.1357
Sinkhole,-90.1044,42.1388
Sinkhole,-90.1045,42.1388
Sinkhole,-90.1033,42.138
Sinkhole,-90.1036,42.1376
Sinkhole,-90.0527,42.1403
Sinkhole,-90.0554,42.1793
Sinkhole,-90.0337,42.1864
Sinkhole,-90.034,42.1878
Sinkhole,-89.9963,42.1533
Sinkhole,-89.9989,42.1524
Sinkhole,-90.0005,42.1518
Sinkhole,-89.9977,42.1533
Sinkhole,-90.0545,41.9448
Sinkhole,-90.049,41.949
Sinkhole,-90.0483,41.9489
Sinkhole,-90.046,41.9484
Sinkhole,-90.0455,41.9483
Sinkhole,-90.0457,41.9494
Sinkhole,-90.0454,41.9495
Sinkhole,-90.0455,41.9497
Sinkhole,-90.0416,42.0097
Sinkhole,-90.0403,42.0239
Sinkhole,-90.0593,42.0254
Sinkhole,-90.0597,42.0254
Sinkhole,-90.0599,42.0254
Sinkhole,-90.0577,42.0268
Sinkhole,-90.0582,42.027
Sinkhole,-90.0622,42.0279
Sinkhole,-90.061,42.0281
Sinkhole,-90.0555,42.0277
Sinkhole,-90.0366,42.0346
Sinkhole,-89.9979,42.1436
Sinkhole,-90.0123,42.1636
Sinkhole,-90.0093,42.1628
Sinkhole,-90.1636,42.1942
Sinkhole,-90.1855,42.1735
Sinkhole,-90.1853,42.175
Sinkhole,-90.1855,42.1818
Sinkhole,-90.1812,42.1822
Sinkhole,-90.1816,42.1815
Sinkhole,-90.1784,42.1925
Sinkhole,-90.188,42.193
Sinkhole,-90.1913,42.1909
Sinkhole,-90.1914,42.1908
Sinkhole,-90.1894,42.193
Sinkhole,-90.1726,42.1508
Sinkhole,-90.172,42.1512
Sinkhole,-90.1724,42.1506
Sinkhole,-90.1529,42.1295
Sinkhole,-90.158,42.1101
Sinkhole,-90.0606,42.0162
Sinkhole,-90.0603,42.0132
Sinkhole,-90.061,42.0112
Sinkhole,-90.0658,42.0135
Sinkhole,-90.0657,42.0138
Sinkhole,-90.0659,42.0136
Sinkhole,-90.0661,42.0137
Sinkhole,-90.0592,42.0135
Sinkhole,-90.0661,42.0131
Sinkhole,-90.0543,41.9428
Sinkhole,-90.0564,41.9418
Sinkhole,-89.6954,42.0987
Sinkhole,-89.6926,42.0989
Sinkhole,-89.6877,42.1086
Sinkhole,-89.8457,42.1827
Sinkhole,-89.9317,42.1886
Sinkhole,-89.9652,42.1627
